"","athlete.sex","distance","elapsed_time","average_speed","type","average_heartrate","athlete.country","meters_per_sec","iso3c"
"1","F",21580,8697,3.022,"Ride",151.2,"Ecuador",2.4813153961136,"ECU"
"2","M",24438.8,5342,4.675,"Ride",135.9,"Lithuania",4.57484088356421,"LTU"
"3","M",33632.8,5722,6.685,"Ride",143,"United Kingdom",5.87780496329955,"GBR"
"4","M",28765.1,4855,6.124,"Ride",150.5,"United Kingdom",5.9248403707518,"GBR"
"5","M",69559.8,7946,9.249,"Ride",147.1,"Australia",8.75406493833375,"AUS"
"6","F",8371.3,2953,3.084,"Run",152.5,"United States",2.834845919404,"USA"
"7","M",48415.5,52457,7.18,"Ride",127.8,"United States",0.922955944869131,"USA"
"8","M",6042.5,2097,2.881,"Run",184.5,"United States",2.88149737720553,"USA"
"9","M",40770.9,37782,7.503,"Ride",140.2,"United Kingdom",1.07910909957122,"GBR"
"11","F",10697.6,4432,2.416,"Run",126.1,"Germany",2.41371841155235,"DEU"
"12","M",16009.5,4917,3.296,"Run",153.5,"Spain",3.25594874923734,"ESP"
"13","M",39429,5697,7.47,"Ride",132.2,"United States",6.92101105845182,"USA"
"14","M",48252.3,10183,5.672,"Ride",134.2,"Nederland",4.73851517234607,NA
"15","M",74454.8,137935,5.678,"Ride",151.8,"Taiwan",0.539781781273788,"TWN"
"16","M",49556.6,6010,8.358,"Ride",160.1,"United Kingdom",8.24569051580699,"GBR"
"17","M",31972,4629,6.944,"Ride",151.4,"Spain",6.90689133722186,"ESP"
"18","M",30045.5,3751,8.01,"Ride",137.4,"Italia",8.00999733404426,NA
"19","F",8206.7,1505,5.904,"Ride",137.2,"United Kingdom",5.45295681063123,"GBR"
"20","M",13720.3,1228,11.173,"Ride",174.3,"United Kingdom",11.1728827361564,"GBR"
"21","M",7214,12212,1.075,"Walk",106.3,"United States",0.590730429086145,"USA"
"22","F",41671.8,6045,7.069,"Ride",157.1,"United Kingdom",6.89359801488834,"GBR"
"23","M",7513.6,1841,4.174,"Run",162.3,"United States",4.08126018468224,"USA"
"24","F",96724.4,11624,9.024,"Ride",153.6,"Norway",8.32109428768066,"NOR"
"25","F",61213.9,8987,7.847,"Ride",133.9,"Nederland",6.81138310893513,NA
"26","F",20914.1,5184,5.669,"Ride",112.4,"United States",4.03435570987654,"USA"
"27","M",5895.2,3706,2.338,"Ride",181.7,"United States",1.5907177549919,"USA"
"28","F",3344.5,1204,2.782,"Run",146.6,"Australia",2.77782392026578,"AUS"
"29","F",2696.1,3119,0.864,"Run",130.7,"Spain",0.864411670407182,"ESP"
"30","M",8958.7,3384,3.001,"Run",145.9,"France",2.64736997635934,"FRA"
"31","M",12237.1,4181,2.952,"Run",148.6,"Germany",2.92683568524276,"DEU"
"32","M",23045,3601,6.4,"Ride",121.8,"United States",6.3996112191058,"USA"
"33","M",21884.4,3447,6.349,"Ride",109.6,"Australia",6.34882506527415,"AUS"
"34","F",24256.5,4055,5.982,"Ride",164.4,"Canada",5.98187422934649,"CAN"
"35","M",19997.9,3746,5.364,"Ride",134.4,"United States",5.3384676988788,"USA"
"36","F",22226.8,3699,6.009,"Ride",151.6,"Norway",6.00886726142201,"NOR"
"37","M",25107.3,38618,6.968,"Ride",137.9,"United States",0.650145010098918,"USA"
"38","M",100177,14393,7.012,"Ride",123.7,"Switzerland",6.96011950253595,"CHE"
"39","F",23546.3,5052,6.354,"Ride",139.2,"United Kingdom",4.66078780680918,"GBR"
"40","M",22796,8950,4.416,"Ride",142.7,"Taiwan",2.54703910614525,"TWN"
"41","F",74649.2,14721,7.015,"Ride",151.8,"Hong Kong",5.07093268120372,"HKG"
"42","F",39579,9547,4.714,"Ride",150,"South Africa",4.14570021996439,"ZAF"
"43","M",20646.1,4205,6.258,"Ride",121.9,"Belgium",4.90989298454221,"BEL"
"44","F",29872.6,7049,6.92,"Ride",127.2,"Spain",4.23784934033196,"ESP"
"45","F",5152.4,2148,2.399,"Run",148.7,"United States",2.39869646182495,"USA"
"46","M",7430.3,1231,7.023,"Ride",131.3,"United Kingdom",6.03598700243704,"GBR"
"47","M",7176.9,5290,1.506,"Run",110,"United States",1.35669187145558,"USA"
"48","M",28059.6,3938,7.251,"Ride",145,"United Kingdom",7.12534281361097,"GBR"
"49","F",7253.7,3288,2.682,"Run",135.5,"United States",2.20611313868613,"USA"
"50","M",36678.7,7945,7.913,"Ride",141.6,"Australia",4.61657646318439,"AUS"
"51","F",41987.7,5306,8.308,"Ride",136.1,"United States",7.91324915190351,"USA"
"52","M",74897.3,9775,8.088,"Ride",133.9,"Canada",7.66212787723785,"CAN"
"53","F",25195,5294,4.966,"Ride",156,"United Kingdom",4.75916131469588,"GBR"
"54","F",4599.8,2008,2.919,"Run",145,"United Kingdom",2.29073705179283,"GBR"
"55","M",12965.7,2160,6.003,"Ride",151.4,"United Kingdom",6.00263888888889,"GBR"
"56","M",7184.4,2880,2.629,"Run",161.8,"France",2.49458333333333,"FRA"
"57","M",28483.2,7778,4.088,"Ride",142.6,"Australia",3.66202108511185,"AUS"
"58","M",50265.6,6301,8.018,"Ride",69,"United States",7.97740041263291,"USA"
"59","F",1852.6,2278,1.519,"Run",92.8,"Australia",0.813257243195786,"AUS"
"60","F",3280.3,1034,3.216,"Run",152,"United States",3.17243713733075,"USA"
"61","M",36754.3,4480,8.304,"Ride",151,"United Kingdom",8.20408482142857,"GBR"
"62","F",10168.3,3460,3.296,"Ride",148.1,"Australia",2.93881502890173,"AUS"
"63","M",7749.9,2430,3.196,"Run",146.7,"France",3.18925925925926,"FRA"
"64","F",6004.4,2111,2.852,"Run",166.3,"Canada",2.84433917574609,"CAN"
"65","F",52180.5,10325,5.054,"Ride",135.1,"Slovakia",5.0538014527845,"SVK"
"66","M",4797.6,905,6.329,"Ride",120.2,"United Kingdom",5.30121546961326,"GBR"
"67","M",63546.8,8596,8.253,"Ride",147.2,"New Zealand",7.39260120986505,"NZL"
"68","F",10306,3886,2.652,"Run",179.6,"United Kingdom",2.65208440555841,"GBR"
"69","M",38459.7,5902,6.946,"Ride",121.2,"Deutschland",6.51638427651644,NA
"70","M",5007.3,1295,3.867,"Run",155.5,"France",3.86664092664093,"FRA"
"71","M",7831.9,3681,3.426,"Run",149.7,"United States",2.12765552838902,"USA"
"72","M",5985.2,4820,1.359,"Run",149.9,"United States",1.24174273858921,"USA"
"73","M",4016,1182,3.462,"Run",155.3,"Lithuania",3.39763113367174,"LTU"
"74","F",37834.9,6596,6.057,"Ride",141.2,"United States",5.73603699211643,"USA"
"75","M",68593.6,15963,5.817,"Ride",145.1,"Thailand",4.29703689782622,"THA"
"76","M",8253.8,3533,2.663,"Run",120.6,"United States",2.33620152844608,"USA"
"77","M",2823.9,1500,2.112,"Run",153.7,"United States",1.8826,"USA"
"78","M",52376.7,13560,5.811,"Ride",117.6,"United States",3.86258849557522,"USA"
"79","F",5077,3635,1.457,"Run",105.1,"Australia",1.39669876203576,"AUS"
"80","M",11390.5,3100,3.674,"Run",143.4,"United Kingdom",3.67435483870968,"GBR"
"81","M",8750.1,1248,7.011,"Ride",133.6,"United Kingdom",7.01129807692308,"GBR"
"82","F",24209.9,10702,2.355,"Run",135.9,"Guernsey",2.26218463838535,"GGY"
"83","M",78610,10246,7.91,"Ride",134.5,"Switzerland",7.67226234628148,"CHE"
"84","M",24138.3,2555,9.586,"Ride",129.1,"United States",9.44747553816047,"USA"
"85","M",1537.4,218,7.052,"Ride",147.3,"United Kingdom",7.05229357798165,"GBR"
"86","M",77513.8,10804,7.361,"Ride",139.6,"Ireland",7.17454646427249,"IRL"
"87","M",25095.6,4384,7.99,"Ride",135.1,"United States",5.72436131386861,"USA"
"88","M",40217.3,5120,7.855,"Ride",154.5,"United Kingdom",7.85494140625,"GBR"
"89","F",22072.4,4782,5.802,"Ride",155.7,"United States",4.61572563780845,"USA"
"90","F",100023,16012,7.923,"Ride",140.5,"The Netherlands",6.24675243567324,"NLD"
"91","M",9241.4,1908,4.844,"Ride",129.3,"Portugal",4.84350104821803,"PRT"
"92","M",26044.7,9428,2.934,"Ride",151,"Canada",2.76248408994485,"CAN"
"93","M",16215.5,2851,7.602,"Ride",150.2,"Danmark",5.6876534549281,NA
"94","F",11763.3,5263,2.291,"Run",151.3,"Italy",2.23509405282158,"ITA"
"95","M",26322,3102,8.485,"Ride",146.3,"Spain",8.48549323017408,"ESP"
"96","F",6482.3,2386,3.165,"Run",161.8,"United States",2.71680637049455,"USA"
"97","M",44184.4,4409,10.067,"Ride",173.5,"United Kingdom",10.0214107507371,"GBR"
"98","M",31153.6,3887,8.077,"Ride",163.1,"Australia",8.01481862618986,"AUS"
"99","M",44136.2,12557,3.981,"Ride",142,"United States",3.51486820100342,"USA"
"100","M",47024.8,5935,8.025,"Ride",117.5,"Spain",7.92330244313395,"ESP"
"101","F",68076.4,13915,5.207,"Ride",139,"United States",4.89230326985268,"USA"
"102","M",40550.5,7177,7.095,"Ride",120.9,"United States",5.6500627002926,"USA"
"103","F",2701.5,4201,0.643,"Walk",145.1,"Hungary",0.643061175910497,"HUN"
"104","M",30216.1,6851,4.815,"Ride",122.9,"United States",4.41046562545614,"USA"
"105","M",23200.7,6869,3.387,"Ride",158.5,"United States",3.37759499199301,"USA"
"106","M",26521,4297,6.644,"Ride",141.1,"United Kingdom",6.17198045147778,"GBR"
"107","F",75199.8,40401,4.715,"Ride",129.9,"South Korea",1.86133511546744,"KOR"
"108","M",14388.7,5406,3.523,"Run",133.1,"France",2.66161672216056,"FRA"
"109","M",8951.7,1819,4.921,"Ride",150.3,"South Africa",4.92122045079714,"ZAF"
"110","M",58227.4,9213,6.653,"Ride",126.8,"Deutschland",6.32013459242375,NA
"111","F",16131.3,5981,2.97,"Run",177,"United States",2.69709078749373,"USA"
"112","M",11340.8,3326,3.543,"Run",140.5,"United States",3.40974143114853,"USA"
"113","M",49041.8,10454,6.35,"Ride",161.6,"Australia",4.69119954084561,"AUS"
"114","F",32231.6,3954,8.961,"Ride",156.7,"United States",8.15164390490642,"USA"
"115","F",19898.8,260955,3.316,"Ride",160.4,"United States",0.076253760226859,"USA"
"116","F",33023.2,5200,6.488,"Ride",137.9,"United Kingdom",6.35061538461538,"GBR"
"117","M",5873.4,2589,2.269,"Run",155,"The Netherlands",2.26859791425261,"NLD"
"118","F",6129.3,2928,2.487,"Run",158,"Australia",2.09334016393443,"AUS"
"119","M",68660.2,6880,9.98,"Ride",147.1,"Danmark",9.97968023255814,NA
"120","M",122378,21126,7.096,"Ride",125.2,"United Kingdom",5.79276720628609,"GBR"
"121","M",72740.4,9527,7.765,"Ride",84.4,"United States",7.63518421328855,"USA"
"122","M",96560.6,15070,6.542,"Ride",147.2,"United Kingdom",6.40747179827472,"GBR"
"123","F",50213.8,11759,4.458,"Ride",139.1,"Australia",4.27024406837316,"AUS"
"124","F",14005.7,7250,2.829,"Run",155.3,"France",1.93182068965517,"FRA"
"125","M",22593.2,3225,7.531,"Ride",136,"United Kingdom",7.00564341085271,"GBR"
"126","M",96929.4,17716,8.141,"Ride",172.9,"Australia",5.47129148792052,"AUS"
"127","M",49686,5958,9.382,"Ride",138.1,"France",8.33937562940584,"FRA"
"128","M",6435.4,2931,2.2,"Run",148.2,"Deutschland",2.1956328897987,NA
"129","",85954.8,10459,9.405,"Ride",141.4,"Italy",8.21826178410938,"ITA"
"130","F",10227.8,3861,2.823,"Run",162.1,"United Kingdom",2.64900284900285,"GBR"
"131","F",10080.2,3386,3.287,"Run",143.3,"España",2.97702303603071,NA
"132","M",29964.4,7014,4.474,"Ride",145.2,"Colombia",4.27208440262333,"COL"
"133","F",54665,12545,4.851,"Ride",149.9,"South Africa",4.35751295336788,"ZAF"
"134","M",6134.3,1974,3.177,"Run",149.6,"France",3.10754812563323,"FRA"
"135","M",33480.3,3670,9.295,"Ride",137.2,"Spain",9.12269754768393,"ESP"
"136","M",45939.4,5754,8.747,"Ride",118.2,"Qatar",7.9839068474105,"QAT"
"137","M",36463.4,4543,8.026,"Ride",146.5,"Danmark",8.02628219238389,NA
"138","M",14716.3,4046,3.722,"Run",154.5,"United States",3.63724666337123,"USA"
"140","M",25608.2,3401,7.53,"Ride",114.3,"Belgium",7.52960893854749,"BEL"
"141","M",24280.4,6415,4.159,"Ride",116.5,"Ελλάδα",3.78494154325799,NA
"142","M",75880.8,16566,8.022,"Ride",148.8,"Thailand",4.58051430641072,"THA"
"143","M",5153.3,843,6.269,"Ride",137.1,"Россия",6.11304863582444,NA
"144","M",11891.7,3137,4.824,"Ride",152.4,"United States",3.79078737647434,"USA"
"145","M",21331.1,2869,7.435,"Ride",154.3,"United States",7.43502962704775,"USA"
"146","F",7828,2716,3.284,"Run",157.8,"Australia",2.88217967599411,"AUS"
"147","F",8054.8,2220,3.628,"Run",168.6,"United States",3.62828828828829,"USA"
"148","M",109054,14147,8.464,"Ride",146.8,"Greece",7.70863080511769,"GRC"
"149","M",480.5,69,6.964,"Ride",151.4,"Spain",6.96376811594203,"ESP"
"150","M",106726,15301,7.245,"Ride",147.8,"Australia",6.97509966668845,"AUS"
"151","F",7592.4,3893,2.509,"Run",136.9,"United Kingdom",1.95026971487285,"GBR"
"152","M",28796.1,7325,6.717,"Ride",112.8,"United States",3.93120819112628,"USA"
"153","M",52212.4,6494,8.04,"Ride",126.5,"Austria",8.04009855251001,"AUT"
"154","M",36905.4,11126,5.379,"Ride",132.2,"United States",3.31704116483912,"USA"
"155","F",4334.5,5679,2.23,"Run",144.7,"Japan",0.763250572283853,"JPN"
"156","F",8698.1,4058,2.184,"Run",137.1,"Norway",2.14344504682109,"NOR"
"157","",4296,1906,2.296,"Run",129.9,"Switzerland",2.25393494228751,"CHE"
"158","M",6689,3364,2.525,"NordicSki",104.3,"Norway",1.9884066587396,"NOR"
"159","M",52886.7,6338,8.368,"Ride",124.3,"United Kingdom",8.34438308614705,"GBR"
"160","M",28321.9,4250,6.664,"Ride",100.8,"Italia",6.66397647058824,NA
"161","F",54328.8,13233,5.14,"Ride",134,"United States",4.10555429607799,"USA"
"162","M",22125.9,3000,7.375,"Ride",134.5,"Thailand",7.3753,"THA"
"163","M",59130.4,38663,8.034,"Ride",147.2,"Deutschland",1.52937951012596,NA
"164","M",55984.8,8676,6.505,"Ride",160,"Australia",6.45283540802213,"AUS"
"165","F",33821,9421,3.867,"Ride",169.1,"España",3.58995860312069,NA
"166","F",9614.9,3613,2.795,"Run",148.2,"United States",2.66119568225851,"USA"
"167","M",14805.7,2200,6.73,"VirtualRide",152.8,"United Kingdom",6.72986363636364,"GBR"
"168","F",20331.9,3579,6.137,"Ride",110,"Australia",5.68088851634535,"AUS"
"169","M",43119.1,8795,5.496,"Ride",147.7,"Australia",4.90268334280841,"AUS"
"170","",1617.3,554,2.919,"Run",166,"United States",2.91931407942238,"USA"
"171","M",39091,7257,5.552,"Ride",139.3,"United States",5.38666115474714,"USA"
"172","M",5051.7,1288,3.922,"Run",177.4,"Australia",3.92212732919255,"AUS"
"173","M",29281.5,3671,8.702,"Ride",133.6,"Australia",7.97643693816399,"AUS"
"174","M",15410.2,2958,5.517,"IceSkate",129.1,"Norge",5.20966869506423,NA
"175","M",36920.6,5202,8.23,"Ride",137.6,"United States",7.09738562091503,"USA"
"176","F",4835.4,1607,3.377,"Run",173.4,"United Kingdom",3.00896079651525,"GBR"
"177","M",14653.1,2845,5.719,"Ride",158,"Spain",5.15047451669596,"ESP"
"178","M",55842.3,12205,5.092,"Ride",142,"Belgium",4.57536255632937,"BEL"
"179","F",15574.1,5388,2.933,"Run",129.2,"United Kingdom",2.89051596139569,"GBR"
"180","M",33575.2,4314,7.783,"Ride",144.5,"Australia",7.78284654612888,"AUS"
"181","M",31597.6,66991,7.581,"Ride",112.3,"United States",0.471669328715798,"USA"
"182","M",55523.7,7811,7.37,"Ride",137.9,"United Kingdom",7.1083984124952,"GBR"
"183","M",9871.5,1601,6.166,"Ride",138.1,"Australia",6.16583385384135,"AUS"
"184","F",2204.1,1615,1.367,"Run",140.4,"United Kingdom",1.36476780185759,"GBR"
"185","M",10630.4,8942,1.821,"Run",121.7,"United States",1.18881681950347,"USA"
"186","M",34312.9,4965,6.911,"Ride",154.4,"Sweden",6.91095669687815,"SWE"
"187","M",12791.1,3981,3.237,"Run",146.3,"United States",3.21303692539563,"USA"
"188","F",10666.1,4313,2.565,"Run",106.4,"United Kingdom",2.47301182471598,"GBR"
"189","F",8772,3273,2.776,"Run",150.3,"Schweiz",2.6801099908341,NA
"190","F",23954.6,2879,8.32,"Ride",148.2,"United States",8.32045849253213,"USA"
"191","F",2887,1364,2.123,"Run",142.1,"United Kingdom",2.11656891495601,"GBR"
"192","M",22129.3,9089,3.338,"Ride",127.3,"United States",2.43473429420178,"USA"
"193","M",41841.1,4752,8.805,"Ride",157.4,"United Kingdom",8.80494528619529,"GBR"
"194","F",46174.6,5317,9.454,"Ride",158.9,"Australia",8.68433327064134,"AUS"
"195","M",32700,4430,7.41,"Ride",122.2,"United States",7.38148984198646,"USA"
"196","M",47560.1,4814,9.88,"VirtualRide",135.2,"Canada",9.87953884503531,"CAN"
"197","F",88483.3,20537,6.059,"Ride",134.2,"United States",4.30848225154599,"USA"
"198","F",12056.7,4284,3.797,"Run",179.9,"United Kingdom",2.81435574229692,"GBR"
"199","F",20504.5,4122,5.724,"Ride",125.3,"Canada",4.97440562833576,"CAN"
"200","M",42282.5,5561,8.604,"Ride",140.9,"Polska",7.60339866930408,NA
"201","F",6446.9,2745,2.464,"Run",106.2,"Estados Unidos",2.34859744990893,NA
"202","",15825.2,3188,5.527,"Ride",134.1,"United States",4.96398996235885,"USA"
"203","M",32232.2,3503,9.201,"Ride",110.5,"Canada",9.20131316014844,"CAN"
"204","M",11683.2,3090,3.798,"Run",150.1,"España",3.78097087378641,NA
"205","M",3244.5,952,3.412,"Run",148.5,"United States",3.40808823529412,"USA"
"206","M",9457.1,3277,3.228,"Run",150.8,"United States",2.88590173939579,"USA"
"207","M",2345.5,659,3.559,"Run",116.1,"United Kingdom",3.55918057663126,"GBR"
"208","F",39210.9,7649,5.293,"Ride",150.6,"The Netherlands",5.12627794482939,"NLD"
"209","F",3869.9,5658,1.456,"Ride",71.7,"France",0.683969600565571,"FRA"
"210","M",115729,19662,6.806,"Ride",114.4,"Italy",5.88592208320618,"ITA"
"211","M",120824,20852,5.978,"Ride",132.2,"Norway",5.79436025321312,"NOR"
"212","M",24691.6,9006,2.746,"Run",150.6,"Nederland",2.74168332222962,NA
"213","F",34341.2,15817,5.318,"Ride",128.7,"Germany",2.17115761522413,"DEU"
"214","M",89073.4,11454,8.084,"Ride",133.7,"Estonia",7.77661952156452,"EST"
"215","M",14500.8,8123,3.358,"Run",161.2,"Spain",1.78515326849686,"ESP"
"216","F",7746.3,4128,2.476,"NordicSki",144.1,"United States",1.8765261627907,"USA"
"217","M",23002.5,3521,8.166,"Ride",136.3,"United States",6.5329451860267,"USA"
"218","M",478.6,167,2.866,"Run",143.5,"Greece",2.86586826347305,"GRC"
"219","M",42803.5,6275,6.821,"Ride",140,"España",6.82127490039841,NA
"220","M",21684.5,7891,2.939,"Run",162.7,"Japan",2.74800405525282,"JPN"
"221","M",9952,2930,3.487,"Run",147.5,"Switzerland",3.39658703071672,"CHE"
"222","M",10556.2,3708,2.923,"Run",160.3,"Portugal",2.84687162891046,"PRT"
"223","F",5811.5,2826,2.326,"Run",141.9,"Germany",2.05644019815994,"DEU"
"224","M",52349.4,64069,7.363,"Ride",150,"United States",0.817078462282851,"USA"
"225","M",20284.1,2526,8.03,"Ride",140.2,"Philippines",8.03012668250198,"PHL"
"226","M",8053.2,2153,3.74,"Run",173.1,"France",3.74045517882025,"FRA"
"227","M",8734.4,2116,5.418,"Ride",37.1,"United States",4.12778827977316,"USA"
"228","",37954.5,8376,4.713,"Ride",175.8,"Italy",4.53133954154728,"ITA"
"229","M",8317.7,2863,2.905,"Run",156.8,"Brazil",2.90523925951799,"BRA"
"230","F",6345.9,2205,2.878,"Run",170.3,"Spain",2.87795918367347,"ESP"
"231","M",43988.2,7127,6.769,"Ride",154,"República Federativa do Brasil",6.17204995089098,NA
"232","F",5253.2,1620,3.243,"Run",141,"Australia",3.24271604938272,"AUS"
"233","M",5338,3133,2.037,"Ride",117.5,"United States",1.70379827641238,"USA"
"234","F",5235.4,965,5.779,"Ride",173.1,"France",5.42528497409326,"FRA"
"235","M",35203.9,10156,3.473,"Run",140.1,"The Netherlands",3.46631547853486,"NLD"
"236","M",32731.8,4876,7.208,"Ride",153.5,"United States",6.71283839212469,"USA"
"237","M",21791.4,13898,4.54,"Ride",128.3,"Россия",1.56795222334149,NA
"238","M",34741.9,4409,8.175,"Ride",149.7,"Italia",7.87976865502382,NA
"239","F",13940.9,1801,7.741,"Ride",134.2,"United States",7.74064408661854,"USA"
"240","M",2252.9,890,2.563,"Run",139.1,"United Kingdom",2.53134831460674,"GBR"
"241","M",47172,7864,6.448,"Ride",114.3,"United States",5.99847405900305,"USA"
"242","M",22825.2,3418,6.771,"Ride",121.3,"Australia",6.67794031597425,"AUS"
"243","F",55338.7,10487,5.277,"Ride",185.3,"Sverige",5.27688566796987,NA
"244","",25926.9,12733,3.874,"Ride",104.9,"Colombia",2.03619728265138,"COL"
"245","M",21091.7,2592,8.249,"Ride",132.6,"United States",8.13722993827161,"USA"
"246","M",73112.3,256361,7.127,"Ride",116.4,"South Africa",0.285192755528337,"ZAF"
"247","M",10129.6,3336,3.036,"Run",166.5,"United States",3.03645083932854,"USA"
"248","M",4279.7,2760,1.808,"Run",109.3,"Netherlands",1.55061594202899,"NLD"
"249","F",12835.9,4254,8.002,"Ride",150.1,"United Kingdom",3.01737188528444,"GBR"
"250","F",8598.6,4357,2.879,"Run",135.5,"United States",1.97351388570117,"USA"
"251","M",10306.8,3608,2.961,"Run",144.7,"United States",2.85665188470067,"USA"
"252","",8103.7,3263,2.484,"Run",152.1,"Hungary",2.48351210542446,"HUN"
"253","M",136217,18369,7.677,"Ride",93.4,"Norway",7.41559148565518,"NOR"
"254","M",6470.2,2149,3.138,"Run",131.2,"United States",3.01079571893904,"USA"
"255","F",1785.9,559,3.295,"Run",162.8,"Brasil",3.19481216457961,NA
"256","M",15835.1,2499,6.337,"Ride",97.6,"Norge",6.33657462985194,NA
"257","M",21013.2,3159,6.652,"Ride",126.4,"United States",6.65185185185185,"USA"
"258","M",60.2,46,2.508,"Workout",150.7,"United Kingdom",1.30869565217391,"GBR"
"259","M",9811.5,3661,2.731,"Run",151.1,"United States",2.68000546298825,"USA"
"260","F",3957.1,1344,2.953,"Run",153.8,"Canada",2.94427083333333,"CAN"
"261","M",7290.5,2123,3.434,"Run",172.5,"France",3.43405558172398,"FRA"
"262","F",46427.4,8777,7.025,"Ride",142.5,"España",5.28966617295203,NA
"263","F",1014.9,368,2.758,"Run",138.2,"United States",2.75788043478261,"USA"
"264","M",24493,3104,8.105,"Ride",151.6,"Australia",7.89078608247423,"AUS"
"265","F",6666,3797,2.345,"Run",143.4,"United Kingdom",1.75559652357124,"GBR"
"266","F",35422.6,13372,6.559,"Ride",139.9,"Chile",2.64901286269818,"CHL"
"267","M",38440.9,5644,6.853,"Ride",129.3,"España",6.8109319631467,NA
"268","M",46246.7,6755,6.886,"Ride",151.4,"Norge",6.84629163582531,NA
"269","M",16335,2632,6.454,"Ride",136,"United Kingdom",6.20630699088146,"GBR"
"270","M",63852.4,7739,8.608,"Ride",154.9,"Brazil",8.2507300684843,"BRA"
"271","F",21406.9,4307,4.97,"Ride",132.1,"United States",4.97025771999071,"USA"
"272","M",26898.6,3556,8.095,"Ride",144,"United Kingdom",7.56428571428571,"GBR"
"273","F",5595.1,2861,2.877,"Run",157.6,"United Kingdom",1.95564487941279,"GBR"
"274","F",324.7,150,2.336,"Run",158.1,"United States",2.16466666666667,"USA"
"275","M",102174,17223,7.746,"Ride",136.8,"South Africa",5.93241595540847,"ZAF"
"276","M",154122,18927,9.084,"Ride",157.5,"Israel",8.14297035980345,"ISR"
"277","M",102812,621598,7.352,"Ride",146.7,"Deutschland",0.165399502572402,NA
"278","F",16110.6,2114,7.621,"Ride",121.9,"United States",7.62090823084201,"USA"
"279","M",31755.6,8717,3.794,"Ride",149.8,"España",3.64295055638408,NA
"280","M",2216.5,744,3.122,"Run",155.1,"United Kingdom",2.97916666666667,"GBR"
"281","M",12791.2,3559,3.641,"Run",135.5,"Germany",3.59404327058162,"DEU"
"282","M",49059.7,7220,6.912,"Ride",142.8,"India",6.79497229916897,"IND"
"283","M",4777.2,697,7.195,"Ride",133.7,"United States",6.85394548063128,"USA"
"284","M",2892.1,900,3.213,"Run",138,"France",3.21344444444444,"FRA"
"285","M",70896.4,11152,9.708,"Ride",141.4,"United States",6.35728120516499,"USA"
"286","F",5526.5,1732,4.979,"Ride",140.1,"United Kingdom",3.19081986143187,"GBR"
"287","M",29326.4,3705,7.915,"Ride",154.6,"United Kingdom",7.91535762483131,"GBR"
"288","M",1458.2,796,1.832,"Run",139.1,"United Kingdom",1.83190954773869,"GBR"
"289","M",29052.3,15046,6.188,"Ride",125.8,"United States",1.93089857769507,"USA"
"290","M",16607.7,7186,4.576,"Ride",138.9,"United Kingdom",2.31111884219315,"GBR"
"291","F",3009.3,1386,2.173,"Run",120.4,"Australia",2.17121212121212,"AUS"
"292","M",2.8,3977,0.56,"Ride",117,"Polska",0.000704048277596178,NA
"293","F",1773.7,649,2.733,"Run",144.2,"United States",2.73297380585516,"USA"
"294","F",7407,2756,2.742,"Run",150,"New Zealand",2.68759071117562,"NZL"
"295","F",20514.4,5999,3.42,"Run",156,"United States",3.41963660610102,"USA"
"296","M",44268.9,13588,4.236,"Ride",153.5,"United States",3.25794083014424,"USA"
"297","M",22048.4,2992,7.634,"Ride",134,"Spain",7.36911764705882,"ESP"
"298","M",66241,8287,7.993,"Ride",153.7,"United States",7.99336309882949,"USA"
"299","M",8547.6,2785,3.183,"Run",169.7,"Australia",3.06915619389587,"AUS"
"300","F",95739.6,17377,7.621,"Ride",151.5,"United Kingdom",5.50955861195834,"GBR"
"301","F",27729,6127,4.526,"Ride",130.8,"Danmark",4.52570589195365,NA
"302","M",10130.7,2156,4.806,"Ride",143.5,"United States",4.69884044526902,"USA"
"303","M",9421.7,2858,3.372,"Run",146.5,"Australia",3.29660601819454,"AUS"
"304","M",24468.6,2700,9.062,"Ride",138.6,"United Kingdom",9.06244444444444,"GBR"
"305","F",4882.1,2256,2.203,"Run",154.3,"United Kingdom",2.16405141843972,"GBR"
"306","M",68669.2,4172,16.46,"Ride",66,"United Kingdom",16.45953978907,"GBR"
"307","M",7579.7,2610,2.904,"Run",144.5,"France",2.90409961685824,"FRA"
